Date,EW_gross_nav,EW_net_nav,60_40_gross_nav,60_40_net_nav
2014-09-05,2407967.599378299,1544628.7538439073,2141471.363724164,1407308.0457059657
2014-09-08,2395366.766281879,1536423.1613460504,2134478.0628301916,1402600.575828622
2014-09-09,2387453.58064411,1531225.590380707,2125944.32250218,1396881.5974585842
2014-09-10,2380856.2471598187,1526872.7756299898,2121147.7135152426,1393619.0544880554
2014-09-11,2375401.0765502565,1523253.126370251,2118540.1507532434,1391795.250325388
2014-09-12,2351258.7329207654,1507650.6791078495,2099271.7393731955,1379026.2229130676
2014-09-15,2349517.66939309,1506414.636897875,2097571.5019440902,1377799.8785814345
2014-09-16,2360276.2838075464,1513193.0637275833,2106382.3555059875,1383477.9807095176
2014-09-17,2351113.600303456,1507198.6952447358,2101714.011127725,1380301.9988744666
2014-09-18,2353791.1681712554,1508795.5509092351,2102962.6972187776,1381012.526472553
2014-09-19,2351339.4648366882,1507104.2473399148,2104835.596552605,1382132.8525561185
2014-09-22,2341977.3074774174,1500983.908505716,2098217.2002065163,1377677.2129121248
2014-09-23,2335981.5186788905,1497022.0544867415,2091047.0740322694,1372860.0102977245
2014-09-24,2337261.9011394493,1497723.7808608012,2092976.0670499944,1374017.5178869895
2014-09-25,2324401.452447343,1489363.90340683,2082273.8237708255,1366882.5549277463
2014-09-26,2334001.8008524803,1495397.138332388,2091160.295194585,1372607.484979198
2014-09-29,2329553.557799486,1492428.4625324022,2088617.3351782402,1370829.3855655272
2014-09-30,2321972.3561195284,1487453.119051751,2084384.3458389766,1367942.337158172
2014-10-01,2316702.362450343,1483959.1146565948,2081147.358041709,1365709.3959498252
2014-10-02,2309531.6055158502,1479248.1259566862,2073575.5156472248,1360632.1432201453
2014-10-03,2308950.903809678,1478758.7875956781,2080501.2132158056,1365068.6385997578
2014-10-06,2319048.577785001,1485108.4425178315,2085124.8090308348,1367993.9561343107
2014-10-07,2304407.7922196323,1475614.6825088104,2073217.823949419,1360073.5345198726
2014-10-08,2335782.3105841815,1495588.0681519655,2098954.191193221,1376849.1784342038
2014-10-09,2313859.572657735,1481432.3668458362,2077927.7414934433,1362947.202535641
2014-10-10,2303684.190489659,1474800.0757641026,2070590.2529602954,1358026.2519330394
2014-10-13,2301993.666178012,1473600.7680822203,2067957.9019261927,1356192.0069715437
2014-10-14,2312484.639651947,1480199.5189874815,2077958.2644906682,1362642.7323908224
2014-10-15,2308982.0802533464,1477840.0877328047,2075759.2990529144,1361092.591698088
2014-10-16,2304663.5737070553,1474958.783408758,2069945.9841954126,1357172.7297005334
2014-10-17,2317026.3331549233,1482753.7502805844,2080642.5112826047,1364078.260908221
2014-10-20,2335314.4604805433,1494339.343398393,2094820.476181267,1373265.1360522772
2014-10-21,2353989.067569143,1506170.399171005,2109658.8655478656,1382883.4923798947
2014-10-22,2344532.4679457317,1500000.1751009878,2103454.7445091987,1378706.932187523
2014-10-23,2352942.5572413267,1505261.7888956328,2112143.4297112986,1384292.499473657
2014-10-24,2358509.45621784,1508703.668716991,2118106.8720426555,1388091.057293766
2014-10-27,2358033.3342813053,1508279.3621591441,2119158.768023802,1388670.2462621746
2014-10-28,2371672.260254414,1516883.5844035107,2130229.7137577306,1395814.7493552929
2014-10-29,2356291.0797208156,1506925.6401486099,2121096.757826162,1389719.6793644372
2014-10-30,2361246.9270333834,1509975.4702219076,2130447.793958321,1395736.081996836
2014-10-31,2370169.170973481,1515561.2474248891,2147167.886904226,1406579.2679315596
2014-11-03,2368169.579002723,1514162.3623393176,2147140.9145640885,1406449.9654583677
2014-11-04,2364860.0071795853,1511926.1137604916,2143830.863694296,1404170.1471023469
2014-11-05,2357633.6290595424,1507186.0787956645,2146687.1612027106,1405929.5278427666
2014-11-06,2352318.8128509903,1503668.809537553,2140185.3278223663,1401559.7012908282
2014-11-07,2368634.3495233776,1513978.8238865659,2145736.6292659915,1405083.890061167
2014-11-10,2363675.0072555463,1510688.7646630774,2149024.4484139103,1407125.3245543025
2014-11-11,2371949.577116346,1515857.37061003,2150440.809460568,1407941.0443228588
2014-11-12,2361346.7362582562,1508961.037432843,2142736.8524628715,1402785.352347064
2014-11-13,2368197.2217576327,1513218.9142921164,2148995.3143001455,1406771.2468531723
2014-11-14,2377964.3956543,1519339.7978833378,2147983.491758456,1405997.2409835954
2014-11-17,2376224.461954411,1518107.5290279957,2147497.464809148,1405567.5171218112
2014-11-18,2390925.1092737303,1527378.9025787977,2157508.2291151695,1411208.7570557778
2014-11-19,2377475.2123806225,1518665.5731954807,2149359.848805225,1405766.9664234575
2014-11-20,2382842.8525994536,1521973.7446649992,2150529.9290790423,1406420.6767288467
2014-11-21,2395657.882194127,1530038.1922373879,2160971.0944288294,1412751.7133675218
2014-11-24,2400859.851554824,1533239.1097297785,2167204.713777929,1415922.2366745025
2014-11-25,2404493.479376023,1535437.9344991401,2170538.299488002,1417574.7096326407
2014-11-26,2412149.4111804143,1540204.9244162068,2179016.7133622887,1421914.494527557
2014-11-27,2412149.4111804143,1540082.685930142,2179016.7133622887,1421801.6441708484
2014-11-28,2397531.6042957706,1530627.4402167576,2179043.0250082226,1421705.9710378465
2014-12-01,2410501.851314171,1538786.4015962598,2172385.9293087684,1417249.747679766
2014-12-02,2409877.302378832,1538265.5838553505,2175259.107553603,1419011.7094105254
2014-12-03,2415825.243902189,1541940.1713112574,2176296.4828499123,1419575.8123524368
2014-12-04,2414790.7673717528,1541157.5234577416,2178577.8462227103,1420951.2574694676
2014-12-05,2405456.793193839,1535078.1199501401,2173176.504050738,1417315.522944074
2014-12-08,2408351.8895770633,1536803.8372785826,2172111.7892603423,1416508.6453914142
2014-12-09,2419447.983024913,1543762.444886391,2174683.5270909504,1418073.3425726073
2014-12-10,2406329.018010793,1535269.1859193644,2165710.395173852,1412109.5736555643
2014-12-11,2407121.271988942,1535652.8074926953,2166681.6215476003,1412630.7708385654
2014-12-12,2388658.5648620627,1523752.4177682328,2154646.0699968967,1404671.731232389
2014-12-15,2357229.25375827,1503582.3706560323,2135809.5431140796,1392280.210787019
2014-12-16,2360874.458866435,1505788.1694359423,2139184.699172341,1394369.8912093928
2014-12-17,2380567.5940381554,1518229.1312296297,2156605.144120897,1405614.2744591278
2014-12-18,2405148.5242442,1533785.353787106,2173120.1611206043,1416266.7390385524
2014-12-19,2407848.562047353,1535385.463752236,2178595.690844077,1419722.8513339309
2014-12-22,2411141.5716662738,1537363.4238314603,2190003.276789869,1426018.213164006
2014-12-23,2405707.3512135483,1533776.507821514,2180698.97401083,1419846.5506444217
2014-12-24,2406415.620440712,1534106.3418094495,2181540.0158366794,1420281.4642163662
2014-12-25,2406415.620440712,1533984.5873378771,2181540.0158366794,1420168.7434652378
2014-12-26,2420348.196215246,1542744.2495142987,2186780.8971214397,1423467.8122073358
2014-12-29,2416918.373826339,1540435.6204264867,2189594.069429083,1425186.050941828
2014-12-30,2416568.800509134,1540090.5612413597,2183880.0199310645,1421353.7202143336
2014-12-31,2394370.083113941,1525820.9857579162,2170456.1120996573,1412504.1151063058
2015-01-01,2394370.083113941,1525699.8888542845,2170456.1120996573,1412392.0116051068
2015-01-02,2403827.9768841756,1531605.400196294,2179330.2334440337,1418054.619390495
2015-01-05,2396609.884137545,1526884.8171868536,2168873.767598753,1411138.2236819298
2015-01-06,2400104.307797582,1528989.9399605736,2170005.815439494,1411762.774898835
2015-01-07,2415863.4490823997,1538907.975428008,2186730.414157627,1422531.4226854844
2015-01-08,2428794.1768492744,1547022.7292963152,2198491.5031776144,1429259.2043630064
2015-01-09,2430705.871253974,1548117.6052589803,2197384.9391373754,1428426.3838050158
2015-01-12,2436569.284024807,1551729.1488748384,2199360.137891118,1429529.4482622922
2015-01-13,2435722.6577310497,1551066.8218124858,2200485.8103818065,1430024.0118098014
2015-01-14,2437068.0989763336,1551800.4975011714,2204437.9585785936,1431987.9144808867
2015-01-15,2453269.449508679,1560020.399819082,2211756.5505059133,1435700.280670921
2015-01-16,2473124.143899406,1570021.742702508,2220616.778598229,1440210.2217077615
2015-01-19,2473124.143899406,1569897.1378022935,2220616.778598229,1440095.9193092133
2015-01-20,2479895.983574524,1573261.3016810261,2221625.2341868915,1440550.5413103623
2015-01-21,2483720.0168322986,1575102.2042950974,2222830.343759541,1441084.2133722384
2015-01-22,2504565.398546774,1585577.820328709,2236804.159385946,1448240.2128862515
2015-01-23,2496833.958119323,1580557.3989216082,2236398.2130308133,1447862.4393426857
2015-01-26,2502917.3374995305,1584282.886855129,2245287.969149466,1452450.306758123
2015-01-27,2503636.2627434405,1584612.2114753937,2241402.845643623,1449821.7923487057
2015-01-28,2486315.3146158904,1573523.599754098,2232877.7791541964,1444192.4005964473
2015-01-29,2486989.5666487776,1573825.43331489,2241524.60685569,1449670.4227220516
2015-01-30,2478090.76954618,1568069.158637397,2227444.7239624704,1440449.4289753642
2015-02-02,2484147.530782448,1571777.264239481,2236049.093240857,1445899.4022659198
2015-02-03,2493835.3108036877,1577782.20119641,2246000.649427436,1452219.6363716582
2015-02-04,2488759.381544295,1574445.5771296048,2240202.3711555568,1448355.328694992
2015-02-05,2505652.2228272576,1585007.4152989658,2252997.399981502,1455700.2488444592
2015-02-06,2464881.6796938046,1559091.284873506,2222952.3636069456,1436172.1039405796
2015-02-09,2458811.3394125463,1555127.9251843416,2215285.785205592,1431105.0127243928
2015-02-10,2466006.040537143,1559554.9452454783,2223260.73822609,1436143.3620354133
2015-02-11,2456156.2593435873,1553201.958820357,2219469.847858393,1433580.6088772318
2015-02-12,2475691.394754388,1565432.1416914754,2236263.8212587265,1444314.2494825711
2015-02-13,2478757.0033113486,1567246.3503120793,2235096.3140197685,1443445.5746734126
2015-02-16,2478757.0033113486,1567121.9656811021,2235096.3140197685,1443331.0155008193
2015-02-17,2467685.0282931165,1559997.6569907754,2229407.0858405307,1439542.6015988537
2015-02-18,2479027.7298501194,1567044.3688701706,2240523.023560637,1446605.98520175
2015-02-19,2465680.935314847,1558483.2171842568,2228869.461579625,1438966.9889600798
2015-02-20,2474914.4639921095,1564195.7655161817,2239503.075740274,1445717.8888244675
2015-02-23,2479991.031462268,1567280.1158362597,2245572.889117993,1449521.535435874
2015-02-24,2477249.9555308977,1565423.4505661102,2246729.9488924453,1450153.3783109817
2015-02-25,2479678.1448365324,1566833.6316611595,2247633.58692265,1450621.5405561097
2015-02-26,2470972.11606426,1561208.2034838488,2235638.3993890965,1442764.7241067132
2015-02-27,2475533.983958147,1563966.5748609859,2241003.1854093806,1446112.3727889233
2015-03-02,2476539.3809186555,1564477.6295459291,2240428.912900423,1445627.025705035
2015-03-03,2468555.9525024495,1559310.1791489334,2233053.886893974,1440753.589901015
2015-03-04,2458605.852228078,1552901.2548486392,2225781.1914451714,1435946.9428900685
2015-03-05,2461517.264416188,1554616.9108887096,2229092.807131095,1437969.4442095726
2015-03-06,2413074.7322833193,1523898.7483955317,2192837.8911126,1414467.5713835005
2015-03-09,2422390.827416761,1529661.080487679,2202909.619207532,1420851.9768701214
2015-03-10,2403313.1949721677,1517492.7739435951,2189595.4977081455,1412151.7519232638
2015-03-11,2401800.7402395876,1516417.3484004731,2191632.5235347794,1413353.4302715298
2015-03-12,2422565.807627888,1529407.372837462,2211110.3664872213,1425802.250249244
2015-03-13,2416450.0336882104,1525424.9982468265,2204226.638944478,1421250.2200976538
2015-03-16,2434705.6171912565,1536828.0789541851,2222688.016512275,1433041.0245989393
2015-03-17,2430226.2366722263,1533878.6464125135,2221919.9113754192,1432432.0682091601
2015-03-18,2471726.400640136,1559950.4447424011,2256254.761847701,1454453.4477690912
2015-03-19,2460780.7989988388,1552918.6754934783,2244461.376752588,1446735.6245242944
2015-03-20,2495968.779900783,1575001.417524726,2273269.94075707,1463292.2398005652
2015-03-23,2500683.845029327,1577851.708738373,2275269.670286736,1464229.1048971945
2015-03-24,2495301.898685402,1574330.64600858,2270642.5491536437,1461135.1545121444
2015-03-25,2475570.0388235403,1561756.5154481104,2250090.9511024295,1447794.449181247
2015-03-26,2467945.4470137814,1556822.4598560985,2237684.5933351964,1439696.8204721618
2015-03-27,2471145.1226060367,1558717.3129461317,2243958.8011520607,1443619.3015634816
2015-03-30,2478877.2856543413,1563470.8001312912,2256047.982495175,1451282.1332140611
2015-03-31,2463382.919970744,1553574.1505861506,2243472.373010754,1443077.2494350642
2015-04-01,2475224.9088140638,1560919.2018331133,2248733.8963262774,1446347.1091066224
2015-04-02,2482276.8978102533,1565242.4243435087,2255103.4227917697,1450329.0899315819
2015-04-03,2482276.8978102533,1565118.198754275,2255103.4227917697,1450213.9844482539
2015-04-06,2502509.1608495186,1577750.772209447,2268549.919214631,1458746.0733943938
2015-04-07,2489609.877303392,1569492.9744438373,2259487.774383935,1452803.0672328812
2015-04-08,2490977.5442004125,1570230.6122926297,2262803.9905776293,1454820.0225944316
2015-04-09,2478050.8428865033,1561957.4219267871,2252362.3588701496,1447991.3433964748
2015-04-10,2486851.024640032,1567380.3606773892,2255129.114949218,1449655.1065436946
2015-04-13,2477575.291311678,1561409.775950306,2250863.788812834,1446798.1929992854
2015-04-14,2482408.6520843497,1564331.9200970836,2259321.8152454635,1452119.9727594187
2015-04-15,2487724.1883252827,1567557.442097376,2260500.235012461,1452762.1236098094
2015-04-16,2488843.2951502306,1568138.201074645,2263416.776396515,1454521.2069857442
2015-04-17,2478030.4405694124,1561200.922064696,2252255.6543439594,1447233.3872481547
2015-04-20,2479129.2899712166,1561769.3108637899,2255856.83533656,1449432.540678643
2015-04-21,2485619.728317418,1565734.1220267306,2258213.152652024,1450831.486731972
2015-04-22,2480499.178363666,1562384.3359494277,2257007.2561961883,1449941.590531034
2015-04-23,2490066.6415760512,1568286.5656179928,2263801.3131585764,1454191.1387912778
2015-04-24,2489903.041758874,1568059.06046687,2271599.4248223314,1459084.975980162
2015-04-27,2498871.560079003,1573582.6892622125,2269907.917390354,1457882.6930594118
2015-04-28,2502110.8663259004,1575497.6489793458,2266821.2329902477,1455784.5183406712
2015-04-29,2480228.8360847207,1561594.2083486377,2248512.7810924603,1443911.0342492666
2015-04-30,2453066.463802149,1544368.3812875766,2231704.8058522097,1433002.9834053311
2015-05-01,2463183.7685058466,1550615.328123016,2240002.944077081,1438217.5817393966
2015-05-04,2467995.4982990655,1553521.327696016,2239414.8297678623,1437725.8324744254
2015-05-05,2444818.239862661,1538808.7167223971,2216371.5064215413,1422817.692307694
2015-05-06,2440478.274449128,1535954.9436015305,2210502.8330373755,1418937.32771796
2015-05-07,2446362.632479579,1539536.459447109,2221345.753118353,1425784.8603649857
2015-05-08,2475226.4173846394,1557578.7311670661,2247113.5122972215,1442210.9024955048
2015-05-11,2454322.3507002466,1544300.8708526127,2225449.466496783,1428192.327045921
2015-05-12,2458613.340670482,1546878.2702958712,2225874.5858159494,1428351.8007070748
2015-05-13,2465827.307864496,1551294.2919557,2223845.566071428,1426936.4101185023
2015-05-14,2490750.928781522,1566851.051161194,2245435.4261761205,1440676.3522381913
2015-05-15,2502023.3393858317,1573817.8077369067,2257477.053353119,1448287.9475632678
2015-05-18,2497181.7296714773,1570647.4417265973,2250101.2026446103,1443441.0154740675
2015-05-19,2484242.5085193864,1562384.4308923378,2242688.6919275364,1438571.3274344213
2015-05-20,2486309.5207040817,1563560.4129651007,2244796.858423132,1439809.4372514612
2015-05-21,2489332.8408482107,1565337.5900606683,2251709.2035347316,1444128.734753512
2015-05-22,2482810.4058363745,1561111.9316149126,2245143.7585435687,1439803.3876875085
2015-05-25,2482810.4058363745,1560988.0338425622,2245143.7585435687,1439689.1175773744
2015-05-26,2460604.0298841577,1546902.59368217,2234419.447318053,1432697.9364699828
2015-05-27,2474535.6042973828,1555538.156277021,2246897.805115892,1440585.2873327034
2015-05-28,2473137.5188949388,1554535.838916702,2245536.264689977,1439598.01154619
2015-05-29,2460227.1952056903,1546297.4428792184,2233750.9811814944,1431928.2927133837
2015-06-01,2463328.6791338013,1548124.0597976283,2234987.3538190094,1432607.214452351
